GeneID,GeneName,IsCoding,log2FoldChange,stat,pvalue,padj,MDA-Enza_1,MDA-Enza_2,MDA-Enza_3,MDA-DMSO_1,MDA-DMSO_2,MDA-DMSO_3
ENSG00000122691,TWIST1,TRUE,-2.626229849,-36.14595463,4.3068E-286,4.9417E-284,930.9480833,944.6768705,949.4200571,6177.239023,5856.461022,5407.107634
ENSG00000111674,ENO2,TRUE,2.536580446,36.10753958,1.7272E-285,1.9713E-283,7885.788512,7404.937814,7564.812836,1243.933876,1267.593091,1426.208674
ENSG00000183117,CSMD1,TRUE,2.211419575,36.10585333,1.8357E-285,2.0842E-283,41600.2144,40944.79994,42722.68067,8570.93208,9714.527861,8761.819351
ENSG00000092068,SLC7A8,TRUE,2.344492427,36.03511036,2.3597E-284,2.6652E-282,5424.888377,5746.429367,5851.702257,1116.642805,1111.782679,1122.719152
ENSG00000182253,SYNM,TRUE,2.335488759,36.0273399,3.1228E-284,3.5088E-282,8854.350659,8186.915602,9163.064361,1733.43531,1737.034783,1720.094098
ENSG00000137198,GMPR,TRUE,2.875367454,35.99882267,8.7277E-284,9.7561E-282,3846.038041,3756.559963,3968.746905,552.6295256,474.4678343,549.3544524
ENSG00000141682,PMAIP1,TRUE,-2.616839665,-35.94047463,7.1299E-283,7.9292E-281,867.9445262,904.6409707,973.8581538,5688.772476,5302.58014,5828.727572
ENSG00000144278,GALNT13,TRUE,2.505645361,35.90736366,2.3446E-282,2.5941E-280,14041.33008,13336.21378,13290.65889,2623.437916,2294.93658,2244.477894
ENSG00000151632,AKR1C2,TRUE,6.113046144,35.87904691,6.4836E-282,7.1372E-280,2095.103363,2077.607653,2266.63347,43.46524358,20.10456925,29.77270633
ENSG00000120885,CLU,TRUE,2.40834363,35.87557472,7.3444E-282,8.044E-280,59781.91258,56566.46733,57444.19012,11857.7324,10006.04412,10874.72109
ENSG00000137876,RSL24D1,TRUE,-1.85538929,-35.87498445,7.5017E-282,8.175E-280,16013.24739,16677.08185,15881.09715,60582.27046,57911.21172,57277.88494
ENSG00000136869,TLR4,TRUE,4.485597009,35.79053909,1.55E-280,1.6806E-278,1753.755733,1664.47124,1752.211534,72.44207264,76.39736315,81.63483995
ENSG00000180347,CCDC129,TRUE,6.931167,35.76468057,3.9122E-280,4.2209E-278,2413.882555,2582.741453,2438.922051,20.69773504,17.08888386,23.04983716
ENSG00000204525,HLA-C,TRUE,2.139815809,35.74833474,7.0219E-280,7.5384E-278,120446.8153,118633.1858,120709.5349,29366.98136,25967.06164,26306.58707
ENSG00000256916,RP11-817J15.2,FALSE,-2.863902806,-35.60940321,1.0021E-277,1.0705E-275,778.6111242,753.0156479,767.3562366,6149.29708,5361.888619,5223.669347
ENSG00000071909,MYO3B,TRUE,7.269394344,35.5886492,2.0991E-277,2.2314E-275,2652.731862,2705.404636,2820.15636,20.69773504,24.1254831,8.643688936
ENSG00000155304,HSPA13,TRUE,-2.201181898,-35.45564963,2.3738E-275,2.5111E-273,6198.797743,5766.021404,6280.590854,29671.23807,26965.25351,27244.90753
ENSG00000196159,FAT4,TRUE,4.55961717,35.44661569,3.2707E-275,3.4431E-273,2177.854304,2340.822399,2774.945881,111.7677692,103.5385316,94.12016841
ENSG00000128965,CHAC1,TRUE,-2.717627283,-35.2956251,6.8538E-273,7.1803E-271,848.1971426,815.1990668,778.3533802,5616.330403,4930.645608,5531.000509
ENSG00000120756,PLS1,TRUE,3.895507659,35.28777492,9.0437E-273,9.429E-271,8474.448613,7331.680635,8871.029105,628.1762585,436.2691527,593.5333069
ENSG00000120738,EGR1,TRUE,4.691215076,35.20340177,1.7737E-271,1.8404E-269,3932.550388,4139.030581,3267.37353,166.6167671,167.8731532,105.645087
ENSG00000076554,TPD52,TRUE,-1.944289991,-35.1926028,2.5947E-271,2.6795E-269,40073.08341,37748.74258,41247.84153,158008.5791,150963.2,149240.0123
ENSG00000163331,DAPL1,TRUE,-3.299411917,-35.13797169,1.7746E-270,1.8239E-268,13404.71205,14665.06493,11457.80164,146649.6621,117037.7447,125539.9777
ENSG00000258733,CTD-2341M24.1,FALSE,4.441156946,35.06145327,2.6089E-269,2.6687E-267,2240.857861,2076.755825,1886.621066,84.86071366,111.5803593,89.318119
ENSG00000158813,EDA,TRUE,1.971775756,35.06084447,2.6652E-269,2.7135E-267,18434.65275,18540.88076,18745.24208,4854.653754,4874.352815,4477.430869
ENSG00000120903,CHRNA2,TRUE,-5.243888717,-35.05201567,3.633E-269,3.6815E-267,47.01757997,53.66514233,79.4238143,2245.704252,1980.300071,2453.847248
ENSG00000112782,CLIC5,TRUE,4.546728822,34.96898333,6.6648E-268,6.7224E-266,1829.924212,1713.025416,1639.796289,69.33741238,82.42873392,70.10992137
ENSG00000141639,MAPK4,TRUE,3.328989082,34.92340567,3.2816E-267,3.2946E-265,7815.262142,7360.642776,7156.696621,866.2002114,731.8063207,626.1872429
ENSG00000124126,PREX1,TRUE,2.588818757,34.90575532,6.0805E-267,6.0765E-265,4072.662777,4212.287759,4516.160272,731.6649337,691.5971822,703.9804433
ENSG00000000003,TSPAN6,TRUE,2.869373624,34.86428457,2.5867E-266,2.5732E-264,15180.09587,17558.72347,16248.8905,2360.576681,1965.221644,2377.974867
ENSG00000035862,TIMP2,TRUE,3.417429917,34.81416731,1.4848E-265,1.4703E-263,3615.651899,3501.011666,3434.774492,365.3150235,353.8404188,269.8751768
ENSG00000131016,AKAP12,TRUE,2.101180668,34.66921069,2.2941E-263,2.2613E-261,30266.15658,31876.24272,33095.29247,7158.311664,7215.529904,7820.617667
ENSG00000110880,CORO1C,TRUE,2.078366216,34.64873292,4.6676E-263,4.5802E-261,31858.17183,33075.61606,33261.47152,8244.942753,7711.107536,7296.233872
ENSG00000196542,SPTSSB,TRUE,2.494468838,34.63168462,8.4292E-263,8.234E-261,24049.49215,20731.78149,22680.99755,3911.871923,3778.65379,4279.586433
ENSG00000070182,SPTB,TRUE,3.339991204,34.59951075,2.5696E-262,2.4989E-260,7545.381233,6717.512895,8781.830052,716.1416324,739.8481484,818.2692193
ENSG00000148180,GSN,TRUE,2.57852179,34.45015686,4.4787E-260,4.3359E-258,4294.585754,4046.181366,3885.657377,710.9671986,669.482156,667.4848678
ENSG00000151224,MAT1A,TRUE,6.859809282,34.44398438,5.5407E-260,5.3403E-258,2351.81935,2237.751252,2139.555367,21.73262179,16.0836554,20.16860752
ENSG00000186470,BTN3A2,TRUE,1.968729586,34.43167175,8.4698E-260,8.1272E-258,8887.262965,9232.959964,8748.838622,2310.902117,2247.690842,2306.904536
ENSG00000205413,SAMD9,TRUE,3.892975657,34.35342843,1.2518E-258,1.1959E-256,7738.153311,7375.123846,7396.189969,590.9203354,376.9606734,547.4336326
ENSG00000260896,RP11-314O13.1,FALSE,-1.970667606,-34.35067493,1.3761E-258,1.3089E-256,8281.676535,8452.685831,9076.309117,34878.7882,33340.41241,32919.00911
ENSG00000113924,HGD,TRUE,2.356437176,34.32243944,3.6313E-258,3.4388E-256,5328.972513,5077.744658,5252.968887,985.2121879,986.1291217,1085.263166
ENSG00000071243,ING3,TRUE,-2.569956803,-34.31390162,4.8688E-258,4.5906E-256,7004.679063,7385.345778,6715.588975,45877.5646,41843.63998,37628.85917
ENSG00000126262,FFAR2,TRUE,-4.689143193,-34.31174133,5.2437E-258,4.9227E-256,78.98953434,97.96018044,81.86762397,2530.298109,2235.628101,1947.71124
ENSG00000023171,GRAMD1B,TRUE,-4.105226735,-34.27071959,2.1433E-257,2.0034E-255,115.6632467,95.40469747,144.1847706,2056.319976,2044.634693,1922.740583
ENSG00000109339,MAPK10,TRUE,5.10569478,34.26631039,2.4932E-257,2.3205E-255,1648.436354,1534.141608,1601.917239,44.50013034,53.27710851,41.29762492
ENSG00000129474,AJUBA,TRUE,-2.1690424,-34.15255974,1.2251E-255,1.1354E-253,2563.39846,2287.157256,2375.383,11139.521,10507.65312,10848.79002
ENSG00000096696,DSP,TRUE,1.65102281,34.11295883,4.7393E-255,4.3735E-253,64217.55107,64057.43973,64613.10579,20368.64105,21068.58335,19981.32759
ENSG00000156096,UGT2B4,TRUE,-5.33637762,-34.08710439,1.1453E-254,1.0525E-252,44.19652517,35.77676155,62.31714661,2036.657128,1851.630828,1711.450409
ENSG00000152558,TMEM123,TRUE,-1.94567877,-34.06862644,2.151E-254,1.9682E-252,79450.30663,81643.42169,84141.58887,334188.7346,308312.6165,302179.5236
ENSG00000197172,MAGEA6,TRUE,-2.999269296,-34.04015339,5.6769E-254,5.1726E-252,363.9160689,359.4712708,345.7990684,3012.555335,2640.735171,2906.200302
ENSG00000185052,SLC24A3,TRUE,2.348772318,34.03752252,6.2092E-254,5.634E-252,7066.742269,7081.243304,7751.764276,1486.097376,1354.042739,1457.902201
ENSG00000103222,ABCC1,TRUE,-1.792716005,-33.97519225,5.1805E-253,4.681E-251,11628.38788,11647.03954,11931.90072,39345.35942,40210.14373,42415.54202
ENSG00000111913,FAM65B,TRUE,-2.398279378,-33.96089571,8.4228E-253,7.5791E-251,10261.11665,10999.65052,9243.71008,54787.93954,55396.13011,50676.02741
ENSG00000197701,ZNF595,TRUE,-1.919824612,-33.85706077,2.857E-251,2.5602E-249,5097.64602,4703.792317,4761.763144,17956.32003,18333.3567,18817.31081
ENSG00000102362,SYTL4,TRUE,2.498186898,33.82098951,9.6934E-251,8.6507E-249,3302.514817,3186.687261,3329.690676,598.1645427,579.0115944,560.879371
ENSG00000065911,MTHFD2,TRUE,-1.648639036,-33.67440932,1.3699E-248,1.2176E-246,32128.99309,32410.33866,32452.57052,104881.6328,98923.52776,100300.406
ENSG00000148468,FAM171A1,TRUE,2.771089076,33.609732,1.2092E-247,1.0703E-245,2637.686236,2826.364163,2662.530636,401.5360598,379.9763588,409.1346096
ENSG00000184304,PRKD1,TRUE,1.820981582,33.59260336,2.1512E-247,1.8964E-245,30103.47575,29783.30216,30598.94089,8820.339787,8672.105946,8118.344731
ENSG00000144339,TMEFF2,TRUE,-3.191858758,-33.57490045,3.9005E-247,3.4245E-245,1338.120326,1581.843957,1378.308654,14417.00734,13705.28486,11183.01266
ENSG00000013364,MVP,TRUE,2.150853198,33.54848699,9.4722E-247,8.2828E-245,4782.628234,4780.456806,4655.457423,1036.956525,1076.599683,1088.144396
ENSG00000170271,FAXDC2,TRUE,1.930419061,33.46815698,1.4012E-245,1.2203E-243,9485.326582,9595.838545,9484.425332,2541.681863,2383.396685,2569.096434
ENSG00000232702,RP3-437C15.1,FALSE,3.692792954,33.46185533,1.7304E-245,1.5011E-243,1797.011906,1874.020843,1891.508685,133.500391,129.6744717,166.1509095
ENSG00000136689,IL1RN,TRUE,4.918722742,33.44061796,3.5234E-245,3.0442E-243,2243.678916,2288.860912,1783.98106,68.30252563,82.42873392,58.58500279
ENSG00000100234,TIMP3,TRUE,7.469681087,33.38272117,2.4424E-244,2.1019E-242,2826.696908,2368.932711,2596.547775,11.38375427,16.0836554,16.32696799
ENSG00000165895,ARHGAP42,TRUE,2.080269194,33.21688727,6.1413E-242,5.2641E-240,6662.391081,6189.379749,6462.654674,1530.597506,1547.046604,1489.595727
ENSG00000106025,TSPAN12,TRUE,-2.417773866,-33.19492078,1.2745E-241,1.0881E-239,2920.732068,2806.772127,2680.859209,16460.90868,14500.42057,13986.44911
ENSG00000041353,RAB27B,TRUE,2.230099132,33.14271737,7.2111E-241,6.1326E-239,12596.00967,11355.71448,12511.08361,2720.717271,2449.741763,2600.78996
ENSG00000125347,IRF1,TRUE,2.558584477,33.11793207,1.6404E-240,1.3896E-238,2717.616122,2799.957505,2755.395404,460.5246046,459.3894074,484.0465804
ENSG00000140465,CYP1A1,TRUE,3.080173497,33.10634026,2.4088E-240,2.0325E-238,4882.305504,4030.848468,4119.0412,551.5946388,492.5619466,497.4923188
ENSG00000072840,EVC,TRUE,3.208298563,33.07556294,6.6758E-240,5.6113E-238,2646.149401,2553.779313,2840.928742,301.1520448,316.6469657,252.5877989
ENSG00000133026,MYH10,TRUE,1.640655269,33.07429593,6.9618E-240,5.8291E-238,27272.07708,27555.77284,27002.87496,8674.420755,8979.705855,8590.866392
ENSG00000164116,GUCY1A3,TRUE,-1.767687966,-32.97983996,1.5805E-238,1.3182E-236,6523.219045,6616.145404,6457.767055,23164.90506,21558.12961,22014.51531
ENSG00000186847,KRT14,TRUE,-4.661153414,-32.88669982,3.4054E-237,2.8295E-235,68.64566675,51.96148702,48.87619342,1452.981,1463.612641,1399.317198
ENSG00000133401,PDZD2,TRUE,4.858441782,32.85149421,1.0844E-236,8.9757E-235,1685.110066,1728.358314,1945.272498,41.39547008,76.39736315,66.26828184
ENSG00000127585,FBXL16,TRUE,2.266536476,32.84986327,1.1441E-236,9.4342E-235,5083.540746,5259.183948,5022.028874,1136.305654,1013.27029,1044.925951
ENSG00000215386,LINC00478,FALSE,2.333190501,32.84820795,1.2081E-236,9.9242E-235,3480.241269,3340.016239,3501.979258,691.3043503,684.5605829,672.2869172
ENSG00000105290,APLP1,TRUE,3.195061387,32.82606161,2.5017E-236,2.0473E-234,4026.585548,3439.680075,3872.216423,392.222079,374.9502165,469.6404322
ENSG00000173083,HPSE,TRUE,5.259955605,32.78826482,8.655E-236,7.0561E-234,1642.794244,1498.364847,1599.47343,27.9419423,40.2091385,54.74336326
ENSG00000159388,BTG2,TRUE,1.907064827,32.66369416,5.1216E-234,4.1598E-232,27799.61433,27622.2154,25567.13678,7491.545198,7022.526039,7083.022878
ENSG00000100889,PCK2,TRUE,-1.971237289,-32.65552181,6.69E-234,5.4134E-232,8476.329316,8660.531779,8114.670012,35184.07979,32077.84547,31770.35889
ENSG00000090530,LEPREL1,TRUE,3.335918943,32.61728942,2.3326E-233,1.8805E-231,1758.457491,1800.763665,1790.090584,192.4889359,159.8313255,177.6758281
ENSG00000138646,HERC5,TRUE,2.404447088,32.5825219,7.2533E-233,5.8257E-231,5282.895285,5133.965283,5180.876502,1030.747205,886.6115039,1028.598983
ENSG00000189056,RELN,TRUE,-4.577261599,-32.51162765,7.3041E-232,5.8449E-230,68.64566675,57.92428061,79.4238143,1785.179647,1563.130259,1507.843514
ENSG00000084444,KIAA1467,TRUE,1.912506664,32.46305584,3.5442E-231,2.8257E-229,41261.68783,39026.48406,41640.07298,10711.07788,10276.45057,11398.14448
ENSG00000110330,BIRC2,TRUE,-1.718995682,-32.39841821,2.8892E-230,2.295E-228,15387.91357,14876.31818,14813.15232,51209.30115,47444.77297,49749.23188
ENSG00000161849,KRT84,TRUE,5.397716857,32.39181248,3.5793E-230,2.8329E-228,1595.776664,1460.88443,1708.22296,46.56990384,26.13594002,40.33721503
ENSG00000111335,OAS2,TRUE,6.603726567,32.34975315,1.3985E-229,1.1028E-227,2029.278751,1987.313921,1713.110579,17.59307478,24.1254831,17.28737787
ENSG00000168824,NSG1,TRUE,2.854852945,32.34451294,1.657E-229,1.302E-227,3456.732479,3456.716628,3274.704959,528.8271303,462.4050927,418.7387085
ENSG00000011347,SYT7,TRUE,2.256209413,32.25638395,2.8627E-228,2.2412E-226,7565.128617,7154.500483,7542.818549,1689.970066,1491.759038,1479.031218
ENSG00000066032,CTNNA2,TRUE,-5.711531286,-32.22812609,7.126E-228,5.5588E-226,43.25617357,23.85117437,25.66000154,1719.981782,1480.701525,1684.558933
ENSG00000130707,ASS1,TRUE,-2.05836844,-32.0833017,7.5384E-226,5.8594E-224,19967.42586,20089.50344,19634.7888,90218.32238,77297.04262,81117.17902
ENSG00000138639,ARHGAP24,TRUE,6.272748721,32.06437116,1.3843E-225,1.0721E-223,1583.552093,1805.874631,1864.626779,25.8721688,14.07319847,27.85188657
ENSG00000145244,CORIN,TRUE,4.045660056,31.96722769,3.1135E-224,2.4029E-222,1488.576582,1376.553492,1390.527703,77.6165064,93.48624701,86.43688936
ENSG00000185002,RFX6,TRUE,7.452431743,31.9313626,9.8035E-224,7.539E-222,2700.689793,2161.938591,2310.622044,11.38375427,14.07319847,15.36655811
ENSG00000134533,RERG,TRUE,-2.98543638,-31.75795522,2.4658E-221,1.8895E-219,295.2704022,278.5476435,344.5771636,2515.809694,2366.307801,2349.162571
ENSG00000124721,DNAH8,TRUE,-2.721725856,-31.71049375,1.1136E-220,8.5032E-219,6166.825788,6491.778567,5244.415554,43657.73252,37215.56814,37278.30956
ENSG00000163687,DNASE1L3,TRUE,5.060868403,31.68276637,2.684E-220,2.0423E-218,1311.790481,1413.182081,1381.974369,45.53501709,48.2509662,29.77270633
ENSG00000068366,ACSL4,TRUE,2.598907675,31.62112099,1.8925E-219,1.435E-217,4619.007056,4212.287759,4546.707893,734.7695939,666.4664706,805.7838908
ENSG00000119922,IFIT2,TRUE,2.624083209,31.55272049,1.6454E-218,1.2433E-216,3108.802387,3028.247317,2870.254458,524.6875833,450.3423512,486.9278101
ENSG00000164403,SHROOM1,TRUE,2.415184261,31.50893332,6.5538E-218,4.9349E-216,16455.21264,14110.52512,13513.04557,2814.891965,2756.336444,2693.949718
ENSG00000150556,LYPD6B,TRUE,2.285643948,31.48048345,1.607E-217,1.2059E-215,3979.567968,3713.96858,4084.827865,824.8047413,789.104343,800.9818414
ENSG00000144481,TRPM8,TRUE,-3.719251862,-31.45924229,3.1378E-217,2.3464E-215,169.2632879,136.292425,145.4066754,1974.563923,1787.296206,2176.288792
ENSG00000128165,ADM2,TRUE,-1.920726617,-31.45444632,3.6493E-217,2.7195E-215,3127.609419,2946.471862,3162.289714,12174.40775,11604.35737,11177.2502
ENSG00000143153,ATP1B1,TRUE,2.155175555,31.4254022,9.1029E-217,6.7605E-215,114591.2459,98278.76399,115373.4765,25233.64367,23868.14461,24589.3742
ENSG00000146411,SLC2A12,TRUE,2.366711747,31.38828033,2.9243E-216,2.1644E-214,4803.315969,4274.471178,4389.082169,910.7003418,839.3657662,861.4876639
ENSG00000168016,TRANK1,TRUE,2.456200339,31.30317778,4.2241E-215,3.1157E-213,3362.697319,3209.686608,3172.064953,594.0249956,631.2834744,551.2752721
ENSG00000169499,PLEKHA2,TRUE,2.562567968,31.16925393,2.782E-213,2.0451E-211,2814.472337,2685.812599,2930.127795,466.7339251,505.6299166,454.2738741
ENSG00000081181,ARG2,TRUE,2.998543069,31.15311399,4.6027E-213,3.3721E-211,6562.713812,5553.06449,5905.46607,866.2002114,663.4507852,726.0698706
ENSG00000176225,RTTN,TRUE,2.495667991,31.14514324,5.9013E-213,4.3089E-211,4120.620708,3713.116753,3990.741192,676.8159358,757.9422607,661.7224085
ENSG00000072657,TRHDE,TRUE,4.365165933,31.13908561,7.1279E-213,5.1871E-211,1276.05712,1262.408586,1417.409609,62.09320512,61.31893621,68.18910161
ENSG00000133687,TMTC1,TRUE,-1.886273877,-31.04438523,1.3584E-211,9.852E-210,4437.519197,4048.736849,4429.405028,15410.49862,16476.69973,15841.00059
ENSG00000170142,UBE2E1,TRUE,-1.629398913,-31.02777701,2.2757E-211,1.645E-209,14769.16222,14337.11128,14722.73136,47202.21965,44196.87981,44196.14194
ENSG00000159167,STC1,TRUE,3.07131276,30.94379577,3.079E-210,2.2183E-208,1680.408308,1721.543693,1810.862966,218.3611047,204.0613779,197.8444356
ENSG00000154856,APCDD1,TRUE,2.133916277,30.88603509,1.8396E-209,1.321E-207,36012.6452,34699.19957,33702.57917,8596.804249,7984.529677,7210.757392
ENSG00000168952,STXBP6,TRUE,4.162722687,30.83453701,9.0293E-209,6.4623E-207,1383.257203,1285.407933,1523.71533,76.58161965,80.418277,76.83279054
ENSG00000198133,TMEM229B,TRUE,2.543195672,30.7589611,9.2797E-208,6.6197E-206,4456.326229,4210.584104,4784.979335,767.88597,704.6651522,833.6357774
ENSG00000145730,PAM,TRUE,3.556739807,30.5735091,2.7545E-205,1.9585E-203,1376.674741,1460.032602,1512.718186,110.7328825,128.6692432,129.655334
ENSG00000134369,NAV1,TRUE,2.631783923,30.55896734,4.2981E-205,3.0461E-203,4277.659425,4050.440504,4584.586942,618.8622777,706.6756091,755.842577
ENSG00000182809,CRIP2,TRUE,2.466219856,30.53844848,8.0501E-205,5.6864E-203,3840.395932,4018.071053,3936.97738,667.501955,672.4978414,793.2985623
ENSG00000140199,SLC12A6,TRUE,2.11371759,30.53055142,1.0248E-204,7.2154E-203,4674.4878,4311.099767,4523.491701,996.5959422,1061.521256,1062.213329
ENSG00000176387,HSD11B2,TRUE,-1.940950419,-30.43253612,2.0396E-203,1.4314E-201,3079.651488,3202.871987,2789.608739,11620.74334,11619.4358,11626.72203
ENSG00000173517,PEAK1,TRUE,2.454370425,30.3883709,7.8248E-203,5.4738E-201,2328.31056,2457.522788,2379.048715,425.3384551,433.2534673,448.5114148
ENSG00000142556,ZNF614,TRUE,-2.081474284,-30.36593137,1.5482E-202,1.0796E-200,3589.322055,3929.480977,3685.264984,16366.73398,14532.58788,16530.57489
ENSG00000169435,RASSF6,TRUE,3.444257605,30.35825952,1.9548E-202,1.3587E-200,3048.619885,2418.338715,2759.061118,257.6868012,281.4639695,217.0526333
ENSG00000156587,UBE2L6,TRUE,6.772771572,30.34848932,2.6305E-202,1.8225E-200,1627.748618,1601.435993,1577.479143,13.45352778,16.0836554,14.40614823
ENSG00000198886,MT-ND4,TRUE,2.83062572,30.30481206,9.9065E-202,6.8418E-200,1133294.821,1102469.426,1106316.304,181873.0676,129748.8586,158179.5075
ENSG00000073464,CLCN4,TRUE,2.396515923,30.29612339,1.2894E-201,8.8766E-200,2900.984684,2801.661161,3115.85733,558.8388461,558.9070251,556.0773215
ENSG00000136842,TMOD1,TRUE,4.104718012,30.27674948,2.32E-201,1.5921E-199,1404.885289,1359.516939,1224.348645,82.79094016,82.42873392,67.22869172
ENSG00000130508,PXDN,TRUE,-1.84979787,-30.21392261,1.5547E-200,1.0636E-198,2033.980509,2042.682719,2220.201086,7611.592061,7619.631746,7443.176584
ENSG00000131771,PPP1R1B,TRUE,-2.122581364,-30.1887794,3.325E-200,2.2675E-198,18270.09122,19501.74236,18979.84781,90655.04459,75389.119,81097.01042
ENSG00000205189,ZBTB10,TRUE,-1.881175854,-30.18331946,3.9214E-200,2.6658E-198,4380.15775,4006.145466,4497.831699,15581.25494,15478.50787,16376.9093
ENSG00000163584,RPL22L1,TRUE,-1.725769344,-30.17396825,5.2016E-200,3.5251E-198,23033.91243,23851.17437,22750.64613,80604.22445,72429.72641,77302.43097
ENSG00000119121,TRPM6,TRUE,3.602454799,30.12500892,2.2798E-199,1.5402E-197,1948.408514,1762.43142,2085.791554,155.2330128,134.700614,186.3195171
ENSG00000127472,PLA2G5,TRUE,-4.43053818,-30.11432618,3.1463E-199,2.119E-197,64.88426035,45.99869342,54.98571759,1222.201254,1192.200956,1148.650219
ENSG00000187634,SAMD11,TRUE,1.878219838,30.09898416,4.9959E-199,3.3542E-197,9587.824907,9440.805912,9590.731053,2478.553771,2528.149583,2776.544968
ENSG00000182240,BACE2,TRUE,2.515606151,30.09380443,5.8398E-199,3.9087E-197,2562.458108,2658.554114,2713.850639,503.9898482,443.305752,440.8281357
ENSG00000107738,C10orf54,TRUE,4.738642363,30.06036122,1.5985E-198,1.0666E-196,1534.65381,1473.661845,1301.32865,35.18614957,60.31370775,65.30787196
ENSG00000198788,MUC2,TRUE,2.476044712,30.04803869,2.316E-198,1.5406E-196,20242.00853,21720.7534,20424.13932,3463.765959,4297.351677,3452.673525
